date,rail_lrt_ampang,rail_mrt_kajang,rail_lrt_kj,rail_monorail,rail_mrt_pjy,year,month,weekday,is_weekend,total_ridership
2021-02-11,63139,51344,68335,11622,0,2021,2,Thursday,False,194440
2021-02-12,36993,31571,35574,8655,0,2021,2,Friday,False,112793
2021-02-13,40424,34129,36887,9377,0,2021,2,Saturday,True,120817
2021-02-14,40615,36179,37788,9173,0,2021,2,Sunday,True,123755
2021-02-15,66715,56711,73785,12255,0,2021,2,Monday,False,209466
2021-02-16,68807,57905,76752,12504,0,2021,2,Tuesday,False,215968
2021-02-17,69874,58778,77794,12896,0,2021,2,Wednesday,False,219342
2021-02-18,71628,60393,80181,12738,0,2021,2,Thursday,False,224940
2021-02-19,73234,62233,82378,13110,0,2021,2,Friday,False,230955
2021-02-20,53456,46080,53163,11540,0,2021,2,Saturday,True,164239
2021-02-21,43941,38980,42100,10218,0,2021,2,Sunday,True,135239
2021-02-22,76692,65498,85543,13703,0,2021,2,Monday,False,241436
2021-02-23,76451,65376,86853,13808,0,2021,2,Tuesday,False,242488
2021-02-24,76721,66011,86974,12751,0,2021,2,Wednesday,False,242457
2021-02-25,77135,66066,86872,13521,0,2021,2,Thursday,False,243594
2021-02-26,78494,68461,89099,13952,0,2021,2,Friday,False,250006
2021-02-27,59015,52175,58981,11822,0,2021,2,Saturday,True,181993
2021-02-28,48225,42699,47842,10943,0,2021,2,Sunday,True,149709
2021-03-01,82226,71490,92058,14845,0,2021,3,Monday,False,260619
2021-03-02,80945,70288,92411,14196,0,2021,3,Tuesday,False,257840
2021-03-03,83038,73463,94027,14838,0,2021,3,Wednesday,False,265366
2021-03-04,82432,72406,94162,14442,0,2021,3,Thursday,False,263442
2021-03-05,87751,79851,101936,16737,0,2021,3,Friday,False,286275
2021-03-06,63873,61206,66104,14608,0,2021,3,Saturday,True,205791
2021-03-07,53935,52253,54533,14250,0,2021,3,Sunday,True,174971
2021-03-08,90962,82405,105108,17039,0,2021,3,Monday,False,295514
2021-03-09,92120,83704,108667,16896,0,2021,3,Tuesday,False,301387
2021-03-10,93118,85661,110849,16982,0,2021,3,Wednesday,False,306610
2021-03-11,90626,84095,108473,16863,0,2021,3,Thursday,False,300057
2021-03-12,92502,85720,111022,17134,0,2021,3,Friday,False,306378
2021-03-13,66537,63669,69772,14614,0,2021,3,Saturday,True,214592
2021-03-14,54499,53691,56178,13212,0,2021,3,Sunday,True,177580
2021-03-15,91264,84622,110124,16620,0,2021,3,Monday,False,302630
2021-03-16,92292,84807,111874,16832,0,2021,3,Tuesday,False,305805
2021-03-17,93317,87891,113717,17111,0,2021,3,Wednesday,False,312036
2021-03-18,93139,86283,112372,17086,0,2021,3,Thursday,False,308880
2021-03-19,95594,89960,115688,17699,0,2021,3,Friday,False,318941
2021-03-20,66891,65508,72641,14900,0,2021,3,Saturday,True,219940
2021-03-21,55018,55334,57925,13064,0,2021,3,Sunday,True,181341
2021-03-22,94390,88117,113268,17080,0,2021,3,Monday,False,312855
2021-03-23,95278,89568,115322,17066,0,2021,3,Tuesday,False,317234
2021-03-24,95788,91262,117147,17121,0,2021,3,Wednesday,False,321318
2021-03-25,95332,90338,116785,17097,0,2021,3,Thursday,False,319552
2021-03-26,98018,93967,119991,18014,0,2021,3,Friday,False,329990
2021-03-27,70989,70358,76454,15905,0,2021,3,Saturday,True,233706
2021-03-28,60638,59376,62657,14689,0,2021,3,Sunday,True,197360
2021-03-29,91672,88863,111647,17910,0,2021,3,Monday,False,310092
2021-03-30,97391,93397,119692,18798,0,2021,3,Tuesday,False,329278
2021-03-31,99670,95695,121257,19234,0,2021,3,Wednesday,False,335856
2021-04-01,100004,97357,124099,19230,0,2021,4,Thursday,False,340690
2021-04-02,101544,98326,125897,19770,0,2021,4,Friday,False,345537
2021-04-03,74635,75168,81259,17433,0,2021,4,Saturday,True,248495
2021-04-04,61668,61421,65377,15540,0,2021,4,Sunday,True,204006
2021-04-05,103768,97854,126050,19618,0,2021,4,Monday,False,347290
2021-04-06,105676,100571,130179,19855,0,2021,4,Tuesday,False,356281
2021-04-07,107600,103161,132895,20077,0,2021,4,Wednesday,False,363733
2021-04-08,108246,102541,132562,19974,0,2021,4,Thursday,False,363323
2021-04-09,110663,108113,138352,21337,0,2021,4,Friday,False,378465
2021-04-10,79850,78523,87269,19149,0,2021,4,Saturday,True,264791
2021-04-11,66650,67313,71158,17624,0,2021,4,Sunday,True,222745
2021-04-12,97683,107682,137307,23234,0,2021,4,Monday,False,365906
2021-04-13,98140,95326,122661,18368,0,2021,4,Tuesday,False,334495
2021-04-14,101491,98204,126411,18396,0,2021,4,Wednesday,False,344502
2021-04-15,102912,99259,127339,18614,0,2021,4,Thursday,False,348124
2021-04-16,102846,100353,128502,18648,0,2021,4,Friday,False,350349
2021-04-17,62885,59039,66992,12525,0,2021,4,Saturday,True,201441
2021-04-18,51693,49050,53374,11359,0,2021,4,Sunday,True,165476
2021-04-19,99582,95321,123934,17440,0,2021,4,Monday,False,336277
2021-04-20,100125,95349,125511,17810,0,2021,4,Tuesday,False,338795
2021-04-21,99845,95906,125346,17277,0,2021,4,Wednesday,False,338374
2021-04-22,98280,93670,122826,17031,0,2021,4,Thursday,False,331807
2021-04-23,100610,96445,125586,17845,0,2021,4,Friday,False,340486
2021-04-24,66288,60736,68983,12902,0,2021,4,Saturday,True,208909
2021-04-25,53247,49432,53755,11541,0,2021,4,Sunday,True,167975
2021-04-26,98932,93508,121348,17190,0,2021,4,Monday,False,330978
2021-04-27,97767,92484,121352,17018,0,2021,4,Tuesday,False,328621
2021-04-28,99094,94502,123513,17051,0,2021,4,Wednesday,False,334160
2021-04-29,59338,53997,61174,12242,0,2021,4,Thursday,False,186751
2021-04-30,94898,89300,115031,16933,0,2021,4,Friday,False,316162
2021-05-01,62670,54409,61649,15084,0,2021,5,Saturday,True,193812
2021-05-02,54888,48816,53313,12328,0,2021,5,Sunday,True,169345
2021-05-03,98962,90928,118646,17135,0,2021,5,Monday,False,325671
2021-05-04,98180,90416,118594,16991,0,2021,5,Tuesday,False,324181
2021-05-05,102981,98096,126221,17377,0,2021,5,Wednesday,False,344675
2021-05-06,94099,79600,108438,16261,0,2021,5,Thursday,False,298398
2021-05-07,85073,71193,97879,13509,0,2021,5,Friday,False,267654
2021-05-08,56081,40888,51798,9857,0,2021,5,Saturday,True,158624
2021-05-09,42425,26830,34109,8706,0,2021,5,Sunday,True,112070
2021-05-10,72570,59113,81575,11980,0,2021,5,Monday,False,225238
2021-05-11,70656,57120,77436,11908,0,2021,5,Tuesday,False,217120
2021-05-12,60919,51806,65534,10681,0,2021,5,Wednesday,False,188940
2021-05-13,23952,20743,23173,5248,0,2021,5,Thursday,False,73116
2021-05-14,27937,24079,26414,6292,0,2021,5,Friday,False,84722
2021-05-15,37524,31636,34669,7463,0,2021,5,Saturday,True,111292
2021-05-16,32573,26733,29457,6673,0,2021,5,Sunday,True,95436
2021-05-17,66153,56676,73794,10570,0,2021,5,Monday,False,207193
2021-05-18,67370,56877,75846,11014,0,2021,5,Tuesday,False,211107
2021-05-19,68398,57746,77931,10742,0,2021,5,Wednesday,False,214817
2021-05-20,67246,56503,74901,10470,0,2021,5,Thursday,False,209120
2021-05-21,66884,56065,74120,10536,0,2021,5,Friday,False,207605
2021-05-22,42587,33288,39848,7202,0,2021,5,Saturday,True,122925
2021-05-23,28167,20094,26259,5833,0,2021,5,Sunday,True,80353
2021-05-24,63987,53591,69981,9958,0,2021,5,Monday,False,197517
2021-05-25,52928,46168,48469,9650,0,2021,5,Tuesday,False,157215
2021-05-26,27905,22779,22670,5788,0,2021,5,Wednesday,False,79142
2021-05-27,52055,45118,49948,9201,0,2021,5,Thursday,False,156322
2021-05-28,52387,45552,48823,9422,0,2021,5,Friday,False,156184
2021-05-29,37095,30353,32566,6726,0,2021,5,Saturday,True,106740
2021-05-30,27623,22864,23407,5636,0,2021,5,Sunday,True,79530
2021-05-31,56976,48307,57284,10079,0,2021,5,Monday,False,172646
2021-06-01,21779,18177,25904,3845,0,2021,6,Tuesday,False,69705
2021-06-02,23769,19464,27862,4193,0,2021,6,Wednesday,False,75288
2021-06-03,24465,19541,28476,4287,0,2021,6,Thursday,False,76769
2021-06-04,24212,19430,28452,4195,0,2021,6,Friday,False,76289
2021-06-05,15621,12370,16510,3068,0,2021,6,Saturday,True,47569
2021-06-06,12089,9112,12108,2539,0,2021,6,Sunday,True,35848
2021-06-07,12805,9592,13201,2619,0,2021,6,Monday,False,38217
2021-06-08,26454,21292,30626,4756,0,2021,6,Tuesday,False,83128
2021-06-09,26102,21211,30925,4432,0,2021,6,Wednesday,False,82670
2021-06-10,26410,21222,31204,4645,0,2021,6,Thursday,False,83481
2021-06-11,26716,21763,31623,4768,0,2021,6,Friday,False,84870
2021-06-12,16164,11149,17835,3323,0,2021,6,Saturday,True,48471
2021-06-13,13497,10027,13775,2626,0,2021,6,Sunday,True,39925
2021-06-14,28627,22976,33289,4993,0,2021,6,Monday,False,89885
2021-06-15,29334,23335,34156,4482,0,2021,6,Tuesday,False,91307
2021-06-16,29071,23482,34037,4831,0,2021,6,Wednesday,False,91421
2021-06-17,28883,23216,33881,4672,0,2021,6,Thursday,False,90652
2021-06-18,29147,23856,34181,4673,0,2021,6,Friday,False,91857
2021-06-19,18627,14848,19957,3166,0,2021,6,Saturday,True,56598
2021-06-20,13494,10234,13733,2614,0,2021,6,Sunday,True,40075
2021-06-21,30731,24584,35097,4978,0,2021,6,Monday,False,95390
2021-06-22,30456,24015,34981,4977,0,2021,6,Tuesday,False,94429
2021-06-23,30586,24483,35213,4748,0,2021,6,Wednesday,False,95030
2021-06-24,30267,23842,35001,4894,0,2021,6,Thursday,False,94004
2021-06-25,30464,24385,35379,4944,0,2021,6,Friday,False,95172
2021-06-26,19968,14992,20955,3645,0,2021,6,Saturday,True,59560
2021-06-27,14480,11113,14572,2784,0,2021,6,Sunday,True,42949
2021-06-28,31405,25527,35873,5142,0,2021,6,Monday,False,97947
2021-06-29,32274,25134,36947,5344,0,2021,6,Tuesday,False,99699
2021-06-30,33478,26115,38094,5456,0,2021,6,Wednesday,False,103143
2021-07-01,33304,25911,37838,5415,0,2021,7,Thursday,False,102468
2021-07-02,35165,27266,39779,5538,0,2021,7,Friday,False,107748
2021-07-03,16429,11915,17602,3120,0,2021,7,Saturday,True,49066
2021-07-04,12601,9219,13341,2646,0,2021,7,Sunday,True,37807
2021-07-05,27279,21214,30976,4567,0,2021,7,Monday,False,84036
2021-07-06,27932,21188,31404,4695,0,2021,7,Tuesday,False,85219
2021-07-07,28556,21698,32047,4858,0,2021,7,Wednesday,False,87159
2021-07-08,28008,21476,31655,4643,0,2021,7,Thursday,False,85782
2021-07-09,29153,22134,32508,4819,0,2021,7,Friday,False,88614
2021-07-10,18970,13572,19210,3221,0,2021,7,Saturday,True,54973
2021-07-11,14470,10251,14099,2944,0,2021,7,Sunday,True,41764
2021-07-12,29280,22265,32868,4913,0,2021,7,Monday,False,89326
2021-07-13,29459,21840,32817,4625,0,2021,7,Tuesday,False,88741
2021-07-14,29178,21581,32533,4726,0,2021,7,Wednesday,False,88018
2021-07-15,28811,21239,32400,4853,0,2021,7,Thursday,False,87303
2021-07-16,29623,21688,32348,4741,0,2021,7,Friday,False,88400
2021-07-17,19997,14092,20183,3668,0,2021,7,Saturday,True,57940
2021-07-18,15822,11100,15458,2999,0,2021,7,Sunday,True,45379
2021-07-19,30444,22981,33404,5195,0,2021,7,Monday,False,92024
2021-07-20,15697,11081,15442,2840,0,2021,7,Tuesday,False,45060
2021-07-21,29944,22713,33517,4800,0,2021,7,Wednesday,False,90974
2021-07-22,31823,23749,34958,4991,0,2021,7,Thursday,False,95521
2021-07-23,31902,24109,35405,5060,0,2021,7,Friday,False,96476
2021-07-24,21735,15606,21818,3657,0,2021,7,Saturday,True,62816
2021-07-25,16728,11366,16010,3415,0,2021,7,Sunday,True,47519
2021-07-26,33487,25159,36619,5277,0,2021,7,Monday,False,100542
2021-07-27,33705,24748,36545,5492,0,2021,7,Tuesday,False,100490
2021-07-28,34037,24942,36812,5301,0,2021,7,Wednesday,False,101092
2021-07-29,33958,25205,36230,5153,0,2021,7,Thursday,False,100546
2021-07-30,33681,25502,37136,5144,0,2021,7,Friday,False,101463
2021-07-31,23666,17231,24050,4053,0,2021,7,Saturday,True,69000
2021-08-01,19634,12979,17678,3248,0,2021,8,Sunday,True,53539
2021-08-02,33577,26304,37432,5307,0,2021,8,Monday,False,102620
2021-08-03,32742,25420,36467,5240,0,2021,8,Tuesday,False,99869
2021-08-04,33383,25894,36820,5327,0,2021,8,Wednesday,False,101424
2021-08-05,32851,25114,36330,5358,0,2021,8,Thursday,False,99653
2021-08-06,33906,25366,36807,5735,0,2021,8,Friday,False,101814
2021-08-07,22421,16611,22937,4083,0,2021,8,Saturday,True,66052
2021-08-08,16668,12651,16691,3437,0,2021,8,Sunday,True,49447
2021-08-09,36277,26848,38919,6020,0,2021,8,Monday,False,108064
2021-08-10,21859,14473,20399,3901,0,2021,8,Tuesday,False,60632
2021-08-11,36725,27172,39321,5943,0,2021,8,Wednesday,False,109161
2021-08-12,37534,26713,38936,5765,0,2021,8,Thursday,False,108948
2021-08-13,37880,26939,39405,5966,0,2021,8,Friday,False,110190
2021-08-14,25778,17136,25005,4498,0,2021,8,Saturday,True,72417
2021-08-15,19993,12978,17822,3953,0,2021,8,Sunday,True,54746
2021-08-16,41897,17815,42716,7850,0,2021,8,Monday,False,110278
2021-08-17,43235,24820,42859,6947,0,2021,8,Tuesday,False,117861
2021-08-18,45310,29069,43961,7129,0,2021,8,Wednesday,False,125469
2021-08-19,42916,30129,44314,6707,0,2021,8,Thursday,False,124066
2021-08-20,41551,31715,46225,7490,0,2021,8,Friday,False,126981
2021-08-21,27325,17684,26479,4311,0,2021,8,Saturday,True,75799
2021-08-22,27240,14912,24315,5330,0,2021,8,Sunday,True,71797
2021-08-23,44195,33105,45287,7032,0,2021,8,Monday,False,129619
2021-08-24,42665,32467,44954,7067,0,2021,8,Tuesday,False,127153
2021-08-25,44081,32893,46271,7030,0,2021,8,Wednesday,False,130275
2021-08-26,43066,33310,46028,6897,0,2021,8,Thursday,False,129301
2021-08-27,44561,34363,47007,7081,0,2021,8,Friday,False,133012
2021-08-28,32942,25767,32874,6083,0,2021,8,Saturday,True,97666
2021-08-29,25714,20540,24797,5236,0,2021,8,Sunday,True,76287
2021-08-30,46080,35491,48363,7365,0,2021,8,Monday,False,137299
2021-08-31,27944,21371,26186,5808,0,2021,8,Tuesday,False,81309
2021-09-01,50043,38339,51066,7947,0,2021,9,Wednesday,False,147395
2021-09-02,49046,38238,50883,7738,0,2021,9,Thursday,False,145905
2021-09-03,50593,38892,52020,8007,0,2021,9,Friday,False,149512
2021-09-04,38147,29820,36715,7051,0,2021,9,Saturday,True,111733
2021-09-05,31523,24760,29180,6435,0,2021,9,Sunday,True,91898
2021-09-06,52306,41289,54421,8466,0,2021,9,Monday,False,156482
2021-09-07,52994,41671,54579,8559,0,2021,9,Tuesday,False,157803
2021-09-08,53468,42049,55414,8647,0,2021,9,Wednesday,False,159578
2021-09-09,54783,42162,55234,8832,0,2021,9,Thursday,False,161011
2021-09-10,55150,43676,57171,8886,0,2021,9,Friday,False,164883
2021-09-11,44258,35723,42950,8760,0,2021,9,Saturday,True,131691
2021-09-12,37959,31417,35059,8379,0,2021,9,Sunday,True,112814
2021-09-13,55809,46176,58399,9489,0,2021,9,Monday,False,169873
2021-09-14,57617,47570,60726,9670,0,2021,9,Tuesday,False,175583
2021-09-15,57894,48516,62667,9532,0,2021,9,Wednesday,False,178609
2021-09-16,37614,31830,37270,8170,0,2021,9,Thursday,False,114884
2021-09-17,56894,48218,60696,9777,0,2021,9,Friday,False,175585
2021-09-18,43192,38003,43757,8473,0,2021,9,Saturday,True,133425
2021-09-19,35749,31499,36303,8393,0,2021,9,Sunday,True,111944
2021-09-20,60365,51067,65313,10145,0,2021,9,Monday,False,186890
2021-09-21,58328,50383,64237,10055,0,2021,9,Tuesday,False,183003
2021-09-22,60457,51396,66409,10090,0,2021,9,Wednesday,False,188352
2021-09-23,60084,51080,66331,10142,0,2021,9,Thursday,False,187637
2021-09-24,61744,52669,67809,10438,0,2021,9,Friday,False,192660
2021-09-25,47517,42575,49764,9564,0,2021,9,Saturday,True,149420
2021-09-26,40091,35416,39094,9129,0,2021,9,Sunday,True,123730
2021-09-27,63147,54540,69287,10969,0,2021,9,Monday,False,197943
2021-09-28,63011,53964,69490,10776,0,2021,9,Tuesday,False,197241
2021-09-29,63050,55314,70513,11125,0,2021,9,Wednesday,False,200002
2021-09-30,64534,56052,71666,11291,0,2021,9,Thursday,False,203543
2021-10-01,66925,59836,75816,11954,0,2021,10,Friday,False,214531
2021-10-02,51902,49472,55193,12282,0,2021,10,Saturday,True,168849
2021-10-03,44553,42615,46457,12126,0,2021,10,Sunday,True,145751
2021-10-04,68726,61879,78100,12204,0,2021,10,Monday,False,220909
2021-10-05,68453,61957,78925,12047,0,2021,10,Tuesday,False,221382
2021-10-06,69631,63588,80785,12652,0,2021,10,Wednesday,False,226656
2021-10-07,70149,63425,80582,12446,0,2021,10,Thursday,False,226602
2021-10-08,72008,66997,84593,13545,0,2021,10,Friday,False,237143
2021-10-09,55540,52921,61120,12935,0,2021,10,Saturday,True,182516
2021-10-10,47420,46370,51303,13005,0,2021,10,Sunday,True,158098
2021-10-11,72015,65688,84459,13440,0,2021,10,Monday,False,235602
2021-10-12,72584,65360,85624,13007,0,2021,10,Tuesday,False,236575
2021-10-13,72786,65718,85803,13553,0,2021,10,Wednesday,False,237860
2021-10-14,72675,64862,84689,12943,0,2021,10,Thursday,False,235169
2021-10-15,74170,67456,86445,13940,0,2021,10,Friday,False,242011
2021-10-16,56012,51048,61053,12970,0,2021,10,Saturday,True,181083
2021-10-17,45945,44486,50456,12171,0,2021,10,Sunday,True,153058
2021-10-18,71434,64118,82533,13427,0,2021,10,Monday,False,231512
2021-10-19,48761,45029,52386,11512,0,2021,10,Tuesday,False,157688
2021-10-20,73296,66959,89523,13373,0,2021,10,Wednesday,False,243151
2021-10-21,76519,68200,91679,13558,0,2021,10,Thursday,False,249956
2021-10-22,77917,70838,95080,14024,0,2021,10,Friday,False,257859
2021-10-23,54227,51712,60774,12675,0,2021,10,Saturday,True,179388
2021-10-24,46542,43636,49475,11803,0,2021,10,Sunday,True,151456
2021-10-25,77205,68962,91283,13626,0,2021,10,Monday,False,251076
2021-10-26,78186,70355,93399,13900,0,2021,10,Tuesday,False,255840
2021-10-27,79532,71676,95063,14324,0,2021,10,Wednesday,False,260595
2021-10-28,78616,71827,94715,14265,0,2021,10,Thursday,False,259423
2021-10-29,80646,75099,100053,15258,0,2021,10,Friday,False,271056
2021-10-30,58750,57798,69309,14277,0,2021,10,Saturday,True,200134
2021-10-31,51402,50765,59246,14026,0,2021,10,Sunday,True,175439
2021-11-01,84432,78125,104905,16639,0,2021,11,Monday,False,284101
2021-11-02,85826,78845,106712,16475,0,2021,11,Tuesday,False,287858
2021-11-03,86846,80166,107388,17659,0,2021,11,Wednesday,False,292059
2021-11-04,56131,55192,65000,17493,0,2021,11,Thursday,False,193816
2021-11-05,78050,74267,98945,18522,0,2021,11,Friday,False,269784
2021-11-06,62130,61227,71646,16955,0,2021,11,Saturday,True,211958
2021-11-07,53605,50595,57591,14757,0,2021,11,Sunday,True,176548
2021-11-08,87234,79900,106991,16336,0,2021,11,Monday,False,290461
2021-11-09,86768,80788,109067,16303,0,2021,11,Tuesday,False,292926
2021-11-10,89051,82991,112012,17069,0,2021,11,Wednesday,False,301123
2021-11-11,88302,82427,111312,16654,0,2021,11,Thursday,False,298695
2021-11-12,90180,84930,114562,17709,0,2021,11,Friday,False,307381
2021-11-13,63146,63033,72628,15364,0,2021,11,Saturday,True,214171
2021-11-14,53921,53898,60513,14351,0,2021,11,Sunday,True,182683
2021-11-15,87983,82762,110823,16474,0,2021,11,Monday,False,298042
2021-11-16,90078,85001,114461,17279,0,2021,11,Tuesday,False,306819
2021-11-17,91163,86139,116211,17121,0,2021,11,Wednesday,False,310634
2021-11-18,89823,85444,114512,16191,0,2021,11,Thursday,False,305970
2021-11-19,91703,87063,117102,17301,0,2021,11,Friday,False,313169
2021-11-20,61928,62619,71981,15242,0,2021,11,Saturday,True,211770
2021-11-21,51709,53132,60291,14530,0,2021,11,Sunday,True,179662
2021-11-22,86677,83291,113073,17055,0,2021,11,Monday,False,300096
2021-11-23,87624,85496,115782,17110,0,2021,11,Tuesday,False,306012
2021-11-24,89304,87183,117942,17410,0,2021,11,Wednesday,False,311839
2021-11-25,91195,86875,116067,16937,0,2021,11,Thursday,False,311074
2021-11-26,95358,90477,120365,18732,0,2021,11,Friday,False,324932
2021-11-27,66511,66870,78203,17368,0,2021,11,Saturday,True,228952
2021-11-28,56637,57389,65438,15391,0,2021,11,Sunday,True,194855
2021-11-29,90221,85130,113725,17137,0,2021,11,Monday,False,306213
2021-11-30,98870,86754,117002,17646,0,2021,11,Tuesday,False,320272
2021-12-01,94944,89702,119729,17889,0,2021,12,Wednesday,False,322264
2021-12-02,93672,88893,118429,18363,0,2021,12,Thursday,False,319357
2021-12-03,76139,74669,92108,15292,0,2021,12,Friday,False,258208
2021-12-04,69624,68284,80805,17712,0,2021,12,Saturday,True,236425
2021-12-05,61028,60917,68820,17123,0,2021,12,Sunday,True,207888
2021-12-06,93561,88825,117216,18160,0,2021,12,Monday,False,317762
2021-12-07,96633,91256,120498,18297,0,2021,12,Tuesday,False,326684
2021-12-08,97184,93931,123450,18421,0,2021,12,Wednesday,False,332986
2021-12-09,97350,92933,124696,18556,0,2021,12,Thursday,False,333535
2021-12-10,101395,96086,128119,20569,0,2021,12,Friday,False,346169
2021-12-11,74426,76648,87969,19897,0,2021,12,Saturday,True,258940
2021-12-12,64270,65069,72652,18792,0,2021,12,Sunday,True,220783
2021-12-13,95983,92010,119855,19432,0,2021,12,Monday,False,327280
2021-12-14,97115,94629,123406,19096,0,2021,12,Tuesday,False,334246
2021-12-15,98677,97407,125779,19370,0,2021,12,Wednesday,False,341233
2021-12-16,99444,97692,126617,19966,0,2021,12,Thursday,False,343719
2021-12-17,100031,97844,126018,21318,0,2021,12,Friday,False,345211
2021-12-18,66975,70289,76103,17566,0,2021,12,Saturday,True,230933
2021-12-19,60126,60824,64835,16554,0,2021,12,Sunday,True,202339
2021-12-20,89874,88233,109618,18680,0,2021,12,Monday,False,306405
2021-12-21,91701,90305,116675,18267,0,2021,12,Tuesday,False,316948
2021-12-22,94959,94725,118920,18875,0,2021,12,Wednesday,False,327479
2021-12-23,93720,94428,119331,19140,0,2021,12,Thursday,False,326619
2021-12-24,95470,95482,117766,20653,0,2021,12,Friday,False,329371
2021-12-25,67989,76922,76780,23144,0,2021,12,Saturday,True,244835
2021-12-26,62524,65996,68342,18757,0,2021,12,Sunday,True,215619
2021-12-27,90506,88109,113198,17988,0,2021,12,Monday,False,309801
2021-12-28,92759,91073,116871,18818,0,2021,12,Tuesday,False,319521
2021-12-29,93341,93076,118043,18735,0,2021,12,Wednesday,False,323195
2021-12-30,93283,92718,117573,18808,0,2021,12,Thursday,False,322382
2021-12-31,101935,104751,126328,25684,0,2021,12,Friday,False,358698
2022-01-01,71002,76294,84319,25112,0,2022,1,Saturday,True,256727
2022-01-02,61952,61436,69092,17318,0,2022,1,Sunday,True,209798
2022-01-03,98823,95714,127098,18272,0,2022,1,Monday,False,339907
2022-01-04,101465,98546,132713,19085,0,2022,1,Tuesday,False,351809
2022-01-05,103732,97942,133924,19952,0,2022,1,Wednesday,False,355550
2022-01-06,101724,99296,132767,19174,0,2022,1,Thursday,False,352961
2022-01-07,105127,102232,134437,20734,0,2022,1,Friday,False,362530
2022-01-08,73222,75906,81698,18684,0,2022,1,Saturday,True,249510
2022-01-09,63425,63752,68595,17786,0,2022,1,Sunday,True,213558
2022-01-10,107164,102406,136382,19486,0,2022,1,Monday,False,365438
2022-01-11,106859,103597,137666,19005,0,2022,1,Tuesday,False,367127
2022-01-12,106828,103636,138009,19245,0,2022,1,Wednesday,False,367718
2022-01-13,105268,102554,136254,18356,0,2022,1,Thursday,False,362432
2022-01-14,107544,104953,138134,20154,0,2022,1,Friday,False,370785
2022-01-15,71825,72486,79576,16644,0,2022,1,Saturday,True,240531
2022-01-16,61116,61057,66479,15740,0,2022,1,Sunday,True,204392
2022-01-17,104506,99212,129828,18873,0,2022,1,Monday,False,352419
2022-01-18,62011,62590,67733,13922,0,2022,1,Tuesday,False,206256
2022-01-19,109919,105715,140682,19063,0,2022,1,Wednesday,False,375379
2022-01-20,108478,104420,137868,19792,0,2022,1,Thursday,False,370558
2022-01-21,112210,106791,138395,20550,0,2022,1,Friday,False,377946
2022-01-22,53564,54690,61840,9974,0,2022,1,Saturday,True,180068
2022-01-23,60214,57822,62420,15023,0,2022,1,Sunday,True,195479
2022-01-24,108703,102610,135619,19588,0,2022,1,Monday,False,366520
2022-01-25,110167,104543,140534,19655,0,2022,1,Tuesday,False,374899
2022-01-26,111403,106749,141511,19845,0,2022,1,Wednesday,False,379508
2022-01-27,109902,103822,138386,19757,0,2022,1,Thursday,False,371867
2022-01-28,113558,106341,139472,20994,0,2022,1,Friday,False,380365
2022-01-29,72669,68356,75894,16594,0,2022,1,Saturday,True,233513
2022-01-30,62180,58966,65290,17920,0,2022,1,Sunday,True,204356
2022-01-31,82007,72692,97788,20381,0,2022,1,Monday,False,272868
2022-02-01,65002,62592,78843,24393,0,2022,2,Tuesday,False,230830
2022-02-02,55368,46568,63266,19409,0,2022,2,Wednesday,False,184611
2022-02-03,62127,52926,74221,16489,0,2022,2,Thursday,False,205763
2022-02-04,72686,62353,93248,17799,0,2022,2,Friday,False,246086
2022-02-05,55000,49676,63713,15262,0,2022,2,Saturday,True,183651
2022-02-06,50285,43445,55194,14094,0,2022,2,Sunday,True,163018
2022-02-07,98560,92844,124610,17293,0,2022,2,Monday,False,333307
2022-02-08,98032,92020,124969,17366,0,2022,2,Tuesday,False,332387
2022-02-09,94691,89008,121477,17226,0,2022,2,Wednesday,False,322402
2022-02-10,92623,86781,118187,17308,0,2022,2,Thursday,False,314899
2022-02-11,93668,87077,118590,18128,0,2022,2,Friday,False,317463
2022-02-12,63049,57073,68628,14832,0,2022,2,Saturday,True,203582
2022-02-13,54957,50420,58540,14122,0,2022,2,Sunday,True,178039
2022-02-14,93177,87878,117568,17484,0,2022,2,Monday,False,316107
2022-02-15,92411,86260,115961,16709,0,2022,2,Tuesday,False,311341
2022-02-16,92577,85813,115810,16460,0,2022,2,Wednesday,False,310660
2022-02-17,90560,84067,111937,16436,0,2022,2,Thursday,False,303000
2022-02-18,90519,82929,111114,16829,0,2022,2,Friday,False,301391
2022-02-19,61668,56317,67440,14382,0,2022,2,Saturday,True,199807
2022-02-20,52260,47417,54777,13498,0,2022,2,Sunday,True,167952
2022-02-21,89050,81677,109198,16573,0,2022,2,Monday,False,296498
2022-02-22,88733,82118,110337,16058,0,2022,2,Tuesday,False,297246
2022-02-23,88528,82570,110634,15963,0,2022,2,Wednesday,False,297695
2022-02-24,85402,79043,106205,15802,0,2022,2,Thursday,False,286452
2022-02-25,88259,81104,108539,16702,0,2022,2,Friday,False,294604
2022-02-26,61122,58623,69957,14803,0,2022,2,Saturday,True,204505
2022-02-27,53632,51037,59557,14646,0,2022,2,Sunday,True,178872
2022-02-28,87320,81046,110044,17013,0,2022,2,Monday,False,295423
2022-03-01,88068,81643,111374,16913,0,2022,3,Tuesday,False,297998
2022-03-02,90322,83739,112833,17109,0,2022,3,Wednesday,False,304003
2022-03-03,88571,82120,111200,17399,0,2022,3,Thursday,False,299290
